,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTag Condition3,Condition3 Values,MARCTag  Condition4,Condition4 Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Unnamed: 31,Unnamed: 32
174,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,a,Preschool,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#a,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
175,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,b,Primary,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#b,,SEE ALSO (006/05),,coded - CP 2024-09-19
176,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,b,Primary,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#b,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
177,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,c,Pre-adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#c,,SEE ALSO (006/05),,coded - CP 2024-09-19
178,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,c,Pre-adolescent,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#c,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
179,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,d,Adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#d,,SEE ALSO (006/05),,coded - CP 2024-09-19
180,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,d,Adolescent,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#d,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
181,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,e,Adult,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#e,,SEE ALSO (006/05),,coded - CP 2024-09-19
182,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,e,Adult,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#e,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
183,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,f,Specialized,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#f,,SEE ALSO (006/05),,coded - CP 2024-09-19
184,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,f,Specialized,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#f,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
185,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,g,General,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#g,,SEE ALSO (006/05),,coded - CP 2024-09-19
186,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,g,General,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#g,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
187,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,j,Juvenile,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#j,,SEE ALSO (006/05),,coded - CP 2024-09-19
188,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,COMPUTER FILES,22,Target audience,,,j,Juvenile,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#j,,SEE ALSO (006/05),,coded with https://doi.org/10.6069/uwlswd.aec4-nv40 value - CP 2024-09-19
189,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,a,Microfilm,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
190,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,b,Microfiche,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
191,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,c,Microopaque,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
192,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,d,Large print,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
193,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,e,Newspaper format,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
194,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,f,Braille,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,,,coded - CP 2024-09-20
195,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,o,Online,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,compare with 006/05,,coded - CP 2024-09-20
196,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,q,Direct electronic,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,compare with 006/06,,coded - CP 2024-09-20
197,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,22,Form of original item,,,s,Electronic,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Originally issued as [expanded value]""",,compare with 006/07,,coded - CP 2024-09-20
198,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,a,Preschool,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#a,,SEE ALSO (006/05),,coded - CP 2024-09-23
199,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,b,Primary,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#b,,SEE ALSO (006/05),,coded - CP 2024-09-23
200,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,c,Pre-adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#c,,SEE ALSO (006/05),,coded - CP 2024-09-23
201,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,d,Adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#d,,SEE ALSO (006/05),,coded - CP 2024-09-23
202,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,e,Adult,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#e,,SEE ALSO (006/05),,coded - CP 2024-09-23
203,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,f,Specialized,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#f,,SEE ALSO (006/05),,coded - CP 2024-09-23
204,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,g,General,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#g,,SEE ALSO (006/05),,coded - CP 2024-09-23
205,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,22,Target audience,,,j,Juvenile,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,IRI,,https://doi.org/10.6069/uwlswd.aec4-nv40#j,,SEE ALSO (006/05),,coded - CP 2024-09-23
206,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,a,Preschool,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#a,,SEE ALSO (006/05),,coded - CP 2024-09-23
207,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,a,Preschool,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
208,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,b,Primary,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#b,,SEE ALSO (006/05),,coded - CP 2024-09-23
209,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,b,Primary,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
210,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,c,Pre-adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#c,,SEE ALSO (006/05),,coded - CP 2024-09-23
211,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,c,Pre-adolescent,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
212,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,d,Adolescent,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#d,,SEE ALSO (006/05),,coded - CP 2024-09-23
213,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,d,Adolescent,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
214,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,e,Adult,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#e,,SEE ALSO (006/05),,coded - CP 2024-09-23
215,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,e,Adult,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
216,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,f,Specialized,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#f,,SEE ALSO (006/05),,coded - CP 2024-09-23
217,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,f,Specialized,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
218,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,g,General,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#g,,SEE ALSO (006/05),,coded - CP 2024-09-23
219,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,g,General,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
220,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,j,Juvenile,,,,,,,,,http://rdaregistry.info/Elements/e/P20322,has intended audience of expression,structured/identifier,,https://doi.org/10.6069/uwlswd.aec4-nv40#j,,SEE ALSO (006/05),,coded - CP 2024-09-23
221,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,22,Target audience,,,j,Juvenile,,,,,,,,,http://rdaregistry.info/Elements/m/P30305,has intended audience of manifestation,structured/identifier,,,,SEE ALSO (006/05),,coded - CP 2024-09-23
222,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,aa,Aitoff,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
223,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,ab,Gnomic,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
224,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,ac,Lambert's azimuthal equal area,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
225,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,ad,Orthographic,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
226,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,ae,Azimuthal equidistant,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
227,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,af,Stereographic,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
228,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,22-23,Projection,,,ag,General vertical near-sided,,,,,,,,,http://rdaregistry.info/Elements/e/P20216,has projection of cartographic content,IRI,,https://doi.org/10.6069/uwlswd.4jrs-m847# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdae:P20216 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23-24 [identifier] (maps)"" .",,coded usinng https://doi.org/10.6069/uwlswd.4jrs-m847 values - CP 2024-09-20
